,title,place,communityName,unit_price,total_price,room,area
21558,华达园公寓 1室1厅 195万,罗湖区,华达园公寓,46797.0,195.0,1室1厅,41.67平米
21559,东湖公园旁 喜荟城对媔 带泳池花园社区 满两年精装房,罗湖区,泰宁花园,46221.0,565.0,3室2厅,122.24平米
21560,旭飞华达园满两年两居室，户型方正，楼层视野好,罗湖区,旭飞华达园,49785.0,289.0,2室1厅,58.05平米
21561,翠拥华庭顶楼复式 与翠竹山比肩,罗湖区,翠拥华庭,53446.0,2600.0,6室1厅,486.48平米
21562,小区人车分流，停车位充足，精装修朝东南,罗湖区,百仕达东郡,79114.0,600.0,2室1厅,75.84平米
21563,金福大厦 2室2厅 410万,罗湖区,金福大厦,63665.0,410.0,2室2厅,64.4平米
21564,东乐花园 3室1厅 420万,罗湖区,东乐花园,37665.0,420.0,3室1厅,111.51平米
21565,万事达3房，客厅出阳台朝东，主卧出阳台朝南看翠竹山,罗湖区,万事达名苑,59015.0,545.0,3室1厅,92.35平米
21566,满五，红本在手，户型方正，开发商售楼时的示范单位。,罗湖区,百仕达东郡,84935.0,650.0,2室2厅,76.53平米
21567,总价低，满两年，税费少，可以改两房,罗湖区,华达园公寓,42353.0,180.0,1室1厅,42.5平米
21568,百仕达乐湖精装四房 南向 业主自住 诚心出售,罗湖区,百仕达乐湖,77113.0,1500.0,4室2厅,194.52平米
21569,地铁口物业 ，百仕达居住片区，翠竹山的后花园,罗湖区,万事达名苑,55778.0,265.0,1室1厅,47.51平米
21570,使用率高 小区安静位置，带大阳台居家大两房,罗湖区,新港鸿花园,54455.0,415.0,2室1厅,76.21平米
21571,百仕达片区 5、7号线地铁口 宝龙苑四房双卫 满五红本,罗湖区,宝龙苑,57117.0,620.0,4室1厅,108.55平米
21572,百仕达东郡 3+1房 户型方方正正 看东湖,罗湖区,百仕达东郡,92620.0,1280.0,3室1厅,138.2平米
21573,百仕达东郡 2室2厅 540万,罗湖区,百仕达东郡,67484.0,540.0,2室2厅,80.02平米
21574,翠苑住宅小区，正规三房，业主诚售,罗湖区,翠苑住宅小区,50039.0,460.0,3室2厅,91.93平米
21575,百仕达东郡 3室2厅 1250万,罗湖区,百仕达东郡,85523.0,1250.0,3室2厅,146.16平米
21576,百仕达花园二期 3室2厅 550万,罗湖区,百仕达花园二期,55305.0,550.0,3室2厅,99.45平米
21577,百仕达物业 24小时管理 户型好 180℃独特景观,罗湖区,百仕达花园二期,55866.0,730.0,3室2厅,130.67平米
21578,鸿园居两房、小高层带电梯、近地铁、精装修,罗湖区,鸿园居,46143.0,305.0,2室1厅,66.1平米
21579,看东乐花园园景 视野景观无遮挡,罗湖区,东乐花园,41644.0,295.0,2室2厅,70.84平米
21580,新港鸿花园 3室2厅 525万,罗湖区,新港鸿花园,61635.0,525.0,3室2厅,85.18平米
21581,乐湖看水库全景，视野开阔，三房两厅双卫，自住,罗湖区,百仕达乐湖,79339.0,960.0,3室2厅,121平米
21582,泰宁花园 2室1厅 400万,罗湖区,泰宁花园,45678.0,400.0,2室1厅,87.57平米
21583,东安花园 2室2厅 340万,罗湖区,东安花园,45687.0,340.0,2室2厅,74.42平米
21584,泰宁花园 3室2厅 480万,罗湖区,泰宁花园,39268.0,480.0,3室2厅,122.24平米
21585,地铁5 7太安站两房 户型方正 中间楼层 看房方便,罗湖区,东乐花园,53215.0,365.0,2室2厅,68.59平米
21586,百仕达一期 南向 3居室 5号线 太安站  精装修,罗湖区,百仕达花园一期,72702.0,730.0,3室1厅,100.41平米
21587,"3,5号线地铁口 百仕达物业 南向大两房",罗湖区,百仕达花园一期,57522.0,538.0,2室1厅,93.53平米
21588,5/7号线太安站 满两年 百仕达片区  门口喜荟城,罗湖区,翠苑住宅小区,46371.0,435.0,2室2厅,93.81平米
21589,五号线7号线   太安站  满两年   户型方正   两居室,罗湖区,百仕达花园一期,61286.0,470.0,2室1厅,76.69平米
21590,3号线田贝站 富士阁二居 南向 满二 可自赎 费用少,罗湖区,旭飞华达园,50656.0,290.0,2室1厅,57.25平米
21591,百仕达一期 百景苑四房 南北通 看山景 近地铁,罗湖区,百仕达花园一期,68584.0,1138.0,4室1厅,165.93平米
21592,双地铁口物业，精装修两房，居家舒适度高,罗湖区,东乐花园,56932.0,430.0,2室2厅,75.53平米
21593,百仕达东郡 1室1厅 309万,罗湖区,百仕达东郡,68820.0,309.0,1室1厅,44.9平米
21594,万事达靠山物业 厅出阳台一居室 居家装修 可看房,罗湖区,万事达名苑,53919.0,269.0,1室2厅,49.89平米
21595,华达园公寓 1室0厅 125万,罗湖区,华达园公寓,44691.0,125.0,1室0厅,27.97平米
21596,百仕达物业 五房顶楼复式 带车位 地铁口物业 着急出售,罗湖区,百仕达花园一期,73009.0,1700.0,4室2厅,232.85平米
21597,满两年 业主换房 诚心出售 户型方正 楼下5 7 号地铁线,罗湖区,百仕达东郡,70561.0,540.0,2室2厅,76.53平米
21598,满两年，户型方正，楼层好，采光好，,罗湖区,泰宁花园,44626.0,460.0,3室2厅,103.08平米
21599,新港鸿花园 5室2厅 1650万,罗湖区,新港鸿花园,100893.0,1650.0,5室2厅,163.54平米
21600,5号线太安地铁站 高层看水库景观 厅出阳台 满二年,罗湖区,百仕达乐湖,67638.0,590.0,2室1厅,87.23平米
21601,5   7  号线百仕达花园二期  光线好  朝东南 看人工湖,罗湖区,百仕达花园二期,63055.0,455.0,2室1厅,72.16平米
21602,满五年唯一，业主自住保养很好，朝东面。,罗湖区,旭飞华达园,50374.0,290.0,2室1厅,57.57平米
21603,业主自住 近东湖公园 红本在手一手业主,罗湖区,新丰大厦,42344.0,620.0,4室2厅,146.42平米
21604,百仕达 精装两房 满两年 双阳台 看小区 户型方正安静,罗湖区,万事达名苑,52494.0,360.0,2室1厅,68.58平米
21605,两房还带一个储物间景观无遮挡 东南向 厅出阳台,罗湖区,阳光绿地家园,63843.0,330.0,2室1厅,51.69平米
21606,满二年可免增值税+总价低+大社区花园+双地铁口物业,罗湖区,新港鸿花园,50823.0,510.0,3室2厅,100.35平米
21607,东南向顶楼复式大户型，观水库翠竹山，采光通风好,罗湖区,新港鸿花园,64848.0,1345.0,5室2厅,207.41平米
21608,前后看花园 南北通透 精装大三房 户型方正 随时看房,罗湖区,泰宁花园,42298.0,436.0,3室2厅,103.08平米
21609,300米吉之岛.喜荟城 小区人车分流 带泳池 诚售,罗湖区,泰宁花园,46117.0,950.0,4室2厅,206平米
21610,红本在手 带顶楼花园 配套齐全 采光充足,罗湖区,新港鸿花园,57949.0,830.0,5室2厅,143.23平米
21611,满五红本税费少，采光通透无遮挡，视野开阔看翠竹山,罗湖区,阳光绿地家园,56195.0,215.0,1室1厅,38.26平米
21612,百仕达一楼大复式 满五年 带有80多平花园欢迎现场鉴定,罗湖区,百仕达花园一期,102990.0,3500.0,6室2厅,339.84平米
21613,东乐花园 4室1厅 450万,罗湖区,东乐花园,35681.0,450.0,4室1厅,126.12平米
21614,泰宁花园 4室2厅 820万,罗湖区,泰宁花园,54302.0,820.0,4室2厅,151.01平米
21615,华达园公寓 1室0厅 112万,罗湖区,华达园公寓,39872.0,112.0,1室0厅,28.09平米
21616,逸翠园 2室1厅 422万,罗湖区,逸翠园,64586.0,422.0,2室1厅,65.34平米
21617,"太安站5,7号线 老社区实用大三房，红本满二年70年产权",罗湖区,慢性病防治中心罗湖,43850.0,375.0,3室2厅,85.52平米
21618,地铁口花园小区，改善大户型，客厅超宽敞，看房方便！,罗湖区,新港鸿花园,48133.0,500.0,3室1厅,103.88平米
21619,东乐大两房 位置安静 楼层好 红本在手 地铁5 7号线,罗湖区,东乐花园,51455.0,398.0,2室2厅,77.35平米
21620,朝南两房，满两年，安静舒适，交通便利。,罗湖区,旭飞华达园,47603.0,270.0,2室1厅,56.72平米
21621,翠拥华庭 2室1厅 330万,罗湖区,翠拥华庭,55791.0,330.0,2室1厅,59.15平米
21622,地铁口物业，刚需标准两房厅出阳台，满两年！,罗湖区,旭飞华达园,48688.0,280.0,2室1厅,57.51平米
21623,地铁3号线  田贝站 朝东一房 随时可看 很少放盘,罗湖区,旭飞华达园,48994.0,112.0,1室0厅,22.86平米
21624,店长推荐华达园朝正南一房一厅业主新装修即买即住,罗湖区,旭飞华达园,50990.0,170.0,1室1厅,33.34平米
21625,东南朝向，安静舒适，方正户型，红本在手，税费少,罗湖区,万事达名苑,54408.0,395.0,2室1厅,72.6平米
21626,看翠竹山全景 一手业主 高楼层采光通风 业主诚心卖,罗湖区,翠拥华庭,62811.0,620.0,3室2厅,98.71平米
21627,新港鸿 3号线田贝地铁站 客厅出阳台 满了两 看房方便,罗湖区,新港鸿花园,56258.0,450.0,2室1厅,79.99平米
21628,朝东向比其它朝向都好，阳台还可往外扩出几个平米,罗湖区,旭飞华达园,46099.0,179.0,1室1厅,38.83平米
21629,美思苑 自住装修 诚卖 红本过了五年了,罗湖区,美思苑大厦,62541.0,580.0,2室2厅,92.74平米
21630,旭飞华达园 2室1厅 275万,罗湖区,旭飞华达园,47818.0,275.0,2室1厅,57.51平米
21631,阳光绿地家园 业主自住 装修漂亮 看房方便,罗湖区,阳光绿地家园,54731.0,210.0,1室1厅,38.37平米
21632,360度采光 全新装修南北通透 小区带花园总价低税费少,罗湖区,百仕达花园二期,65307.0,480.0,2室1厅,73.5平米
21633,全新装修 有钥匙即看房源 拎包入住,罗湖区,百仕达花园一期,62012.0,730.0,3室1厅,117.72平米
21634,地铁口物业，红本在手，端前位置,罗湖区,旭飞华达园,57129.0,230.0,2室1厅,40.26平米
21635,百仕达东郡 2室2厅 540万,罗湖区,百仕达东郡,71391.0,540.0,2室2厅,75.64平米
21636,5.7号线太安地铁口 高层东南向四房 厅出阳台 诚售,罗湖区,百仕达花园一期,73503.0,1200.0,4室1厅,163.26平米
21637,东乐花园 朝南三房 满两年 税费少 大型社区 配套完善,罗湖区,东乐花园,40941.0,390.0,3室1厅,95.26平米
21638,翠竹公园就是小区的后花园 闹中取静的居家小两房,罗湖区,阳光绿地家园,56950.0,227.0,1室1厅,39.86平米
21639,花园中间 两居厅大 税少 高品生活由此开始,罗湖区,百仕达东郡,64212.0,530.0,2室1厅,82.54平米
21640,田贝地铁口  精装一房 近沃尔玛 配套齐全 诚心出售,罗湖区,旭飞华达园,46237.0,180.0,1室1厅,38.93平米
21641,方正户型三房，双阳台，中间楼层，业主诚售,罗湖区,翠竹苑,59333.0,480.0,3室2厅,80.9平米
21642,一手业主 红本在手 诚心出售  看房方便,罗湖区,百仕达花园一期,68593.0,850.0,3室2厅,123.92平米
21643,万事达名苑 1室1厅 280万,罗湖区,万事达名苑,55032.0,280.0,1室1厅,50.88平米
21644,南向看翠竹山  精装三房 大阳台,罗湖区,阳光绿地家园,69746.0,450.0,3室1厅,64.52平米
21645,翠小可用，3号线翠竹站，户型方正，厅出阳台,罗湖区,二十九号大院,58021.0,480.0,3室1厅,82.73平米
21646,金福大厦 3室1厅 600万,罗湖区,金福大厦,61665.0,600.0,3室1厅,97.3平米
21647,小区环境好人车分流 ，此房小区单价低，装修好，,罗湖区,水库市场综合楼,42730.0,196.0,1室1厅,45.87平米
21648,旭飞华达园 1室1厅 197万,罗湖区,旭飞华达园,50918.0,197.0,1室1厅,38.69平米
21649,总价低面积大，独立阳台格局，有钥匙诚心卖！,罗湖区,华达园公寓,41190.0,115.0,1室0厅,27.92平米
21650,双地铁口物业，满五年 业主诚出售,罗湖区,东乐花园,55256.0,379.0,2室1厅,68.59平米
21651,新港鸿花园 2室1厅 400万,罗湖区,新港鸿花园,49249.0,400.0,2室1厅,81.22平米
21652,地铁口物业 新港鸿花园 电梯小高层,罗湖区,新港鸿花园,45986.0,370.0,3室1厅,80.46平米
21653,田贝地铁口水贝供电局小区，满五年红本，实用面积大！,罗湖区,水贝供电局住宅小区,55960.0,400.0,2室1厅,71.48平米
21654,人车分流的小区 ，户型方正的两房 总价低,罗湖区,泰宁花园,49284.0,330.0,2室1厅,66.96平米
21655,安静位置 高楼层 通风采光好 南北通 业主诚心卖,罗湖区,百仕达花园一期,60080.0,850.0,4室1厅,141.48平米
21656,翠竹山脚下 红本 满五 可改两房 交通方便,罗湖区,阳光绿地家园,56448.0,225.0,1室1厅,39.86平米
21657,地铁口顶楼挑高户型，满两年，业主诚心出售！,罗湖区,百仕达花园二期,66396.0,750.0,3室2厅,112.96平米
21658,满五红本，业主精装自住，户型方正，采光好，税费少,罗湖区,泰宁花园,45596.0,470.0,3室1厅,103.08平米
21659,7，5号线 太安地铁口 4+1房 带5个阳台 全明格局,罗湖区,百仕达东郡,97871.0,1650.0,4室2厅,168.59平米
21660,地铁3田贝站 5号线太安站 好楼层3房2卫 南北通透,罗湖区,新港鸿花园,55495.0,560.0,3室2厅,100.91平米
21661,房子满五唯一  前后大花园  东乐唯一再卖的带花园三房,罗湖区,东乐花园,62646.0,540.0,3室1厅,86.2平米
21662,百仕达乐湖 3室1厅 1080万,罗湖区,百仕达乐湖,89205.0,1080.0,3室1厅,121.07平米
21663,靠山看景，精装3房拎包入住，满两年！,罗湖区,阳光绿地家园,61296.0,315.0,2室1厅,51.39平米
21664,水贝供电局地铁口安静户型，红本在手免增值税，诚售！,罗湖区,水贝供电局住宅小区,56009.0,460.0,3室2厅,82.13平米
21665,百仕达一期大三房 业主诚卖 南北通透 超大客厅,罗湖区,百仕达花园一期,59961.0,850.0,4室1厅,141.76平米
21666,百仕达五期乐湖三房两厅双卫，客厅出阳台，户型方正,罗湖区,百仕达乐湖,69977.0,850.0,3室2厅,121.47平米
21667,产权五年多层超实用户型，自住精装读翠竹，拎包入住,罗湖区,水贝供电局住宅小区,56191.0,398.0,3室2厅,70.83平米
21668,百仕达东郡 3室1厅 950万,罗湖区,百仕达东郡,90971.0,950.0,3室1厅,104.43平米
21669,楼下沃尔玛，近田贝站，端头位置，格局通透，朝西南向,罗湖区,旭飞华达园,48551.0,196.0,1室1厅,40.37平米
21670,水贝珠宝旁7号线 翠竹沃尔玛楼上 一房一厅满两年,罗湖区,旭飞华达园,46401.0,165.0,1室1厅,35.56平米
21671,阳光绿地家园 1室1厅 215万,罗湖区,阳光绿地家园,56034.0,215.0,1室1厅,38.37平米
21672,地铁口小区、楼下沃尔玛，满两年欠款少，诚心出售！,罗湖区,旭飞华达园,49141.0,280.0,2室1厅,56.98平米
21673,旭飞二期3号线水贝站A出口100M首付3成39万税费少,罗湖区,华达园公寓,43646.0,125.0,1室0厅,28.64平米
21674,东乐少有放卖户型三房 位置好 精装修 地铁5 7 号线,罗湖区,东乐花园,56161.0,480.0,3室2厅,85.47平米
21675,百仕达东郡 4室2厅 1180万,罗湖区,百仕达东郡,85384.0,1180.0,4室2厅,138.2平米
21676,旭飞华达园 珠宝商圈 楼下沃尔玛 大单间,罗湖区,旭飞华达园,58073.0,150.0,1室0厅,25.83平米
21677,业主诚心出售 带租约 满二年 总价低 税费低,罗湖区,文康楼,51118.0,135.0,1室0厅,26.41平米
21678,华达园公寓    近公交 交通便利,罗湖区,华达园公寓,43015.0,125.0,1室0厅,29.06平米
21679,户型方正 西南方向 近太安地铁站，业主急售,罗湖区,百仕达东郡,69402.0,340.0,1室1厅,48.99平米
21680,满五年，全南向，采光通风好，诚心出售,罗湖区,旭飞华达园,53322.0,305.0,2室1厅,57.2平米
21681,5/7号线 太安 满两年精装一房一厅 税费少 花园社区,罗湖区,鸿园居,51793.0,208.0,1室1厅,40.16平米
21682,地铁口物业，一手业主满五年，红本在手,罗湖区,东安花园,52454.0,450.0,3室2厅,85.79平米
21683,乐湖全南三房 少有放卖 楼下喜荟城 近地铁,罗湖区,百仕达乐湖,83234.0,1180.0,3室2厅,141.77平米
21684,高楼层，采光通风佳，成交最多户型两房。,罗湖区,新港鸿花园,49249.0,400.0,2室1厅,81.22平米
21685,一梯两户，户型方正，通风好，税费少,罗湖区,百仕达花园二期,61772.0,800.0,3室2厅,129.51平米
21686,阳光绿地家园 精装两房 看房方便 房东诚心出售,罗湖区,阳光绿地家园,60019.0,328.0,2室1厅,54.65平米
21687,新港鸿小高楼，客厅出阳台，居家电梯两房，,罗湖区,新港鸿花园,62612.0,420.0,2室2厅,67.08平米
21688,精装小两房 香港设计师设计 实用刚需,罗湖区,阳光绿地家园,62345.0,250.0,2室1厅,40.1平米
21689,5  7 号线，双阳台，光线好，东南三房两卫 ，安静住家,罗湖区,万事达名苑,54142.0,500.0,3室1厅,92.35平米
21690,新港鸿花园 2室2厅 405万,罗湖区,新港鸿花园,49865.0,405.0,2室2厅,81.22平米
21691,少有的3+1房 湖景房  高视野 红本在手,罗湖区,百仕达乐湖,82504.0,1160.0,4室2厅,140.6平米
21692,百仕达花园一期 3室1厅 720万,罗湖区,百仕达花园一期,71707.0,720.0,3室1厅,100.41平米
21693,满两年税少 精装修 高层视野很好 楼层高  收益好,罗湖区,百仕达东郡,71270.0,320.0,1室1厅,44.9平米
21694,精装3房安静朝东 即买就住，享受百仕达的好配套,罗湖区,万事达名苑,50940.0,469.0,3室1厅,92.07平米
21695,两房可以改三房   花园中间位置,罗湖区,东湖丽苑,52320.0,300.0,2室1厅,57.34平米
21696,精致户型 地铁田贝站 楼下沃尔玛 满两年 税费少,罗湖区,旭飞华达园,55528.0,330.0,3室1厅,59.43平米
21697,满五年  随时看房  税费少 背靠翠竹山  居家优选,罗湖区,阳光绿地家园,67163.0,343.0,2室1厅,51.07平米
21698,阳光绿地   看房方便   靠山物业,罗湖区,阳光绿地家园,59042.0,335.0,2室1厅,56.74平米
21699,总监推荐！花园式小区，满五年红本在手，可改4房,罗湖区,新港鸿花园,48842.0,510.0,3室2厅,104.42平米
21700,保养好精装修三房房 位置安静 住家舒适,罗湖区,百仕达花园一期,72234.0,750.0,3室2厅,103.83平米
21701,万事达名苑 4室2厅 710万,罗湖区,万事达名苑,53025.0,710.0,4室2厅,133.9平米
21702,阳光绿地家园 精装三房 中间楼 看翠竹山 安静舒适,罗湖区,阳光绿地家园,63268.0,510.0,3室2厅,80.61平米
21703,"地铁3，5,7号线太安站田贝站，靠山物业 产权满二年！",罗湖区,万事达名苑,49542.0,340.0,2室1厅,68.63平米
21704,旭飞华达园 2室1厅 280万,罗湖区,旭飞华达园,49366.0,280.0,2室1厅,56.72平米
21705,阳光绿地家园 4室1厅 530万,罗湖区,阳光绿地家园,65831.0,530.0,4室1厅,80.51平米
21706,百仕达乐湖 3室2厅 895万,罗湖区,百仕达乐湖,63064.0,895.0,3室2厅,141.92平米
21707,满五唯一 朝南户型 税费少 原始两房 看翠竹山风景,罗湖区,阳光绿地家园,68926.0,352.0,2室1厅,51.07平米
21708,视野很棒的一房一厅，户型好 朝向好 装修好，极安静,罗湖区,华达园公寓,51235.0,220.0,1室1厅,42.94平米
21709,百仕达2房改1房，楼层高，视野好，看水库,罗湖区,百仕达乐湖,68784.0,600.0,1室1厅,87.23平米
21710,房子满两年，业主诚心出售，靠翠竹山安静,罗湖区,阳光绿地家园,60211.0,240.0,1室1厅,39.86平米
21711,户型方正 采光好充足 精装两房,罗湖区,东湖丽苑,51334.0,310.0,2室2厅,60.39平米
21712,5号线太安站 南向看花园 大三房两卫生间 满两年税少,罗湖区,东乐花园,40356.0,450.0,3室2厅,111.51平米
21713,百仕达花园二期 3室2厅 580万,罗湖区,百仕达花园二期,78912.0,580.0,3室2厅,73.5平米
21714,满五年 近喜荟城 朝南两房 采光充足,罗湖区,水库市场综合楼,40984.0,220.0,2室1厅,53.68平米
21715,百仕达五期 南向大3房 高楼层 看翠竹山全景 业主自住,罗湖区,百仕达乐湖,88171.0,1250.0,3室2厅,141.77平米
21716,百仕达喜荟城 东湖公园旁 满五年 地铁房 直降40万急售,罗湖区,金泰名苑,58269.0,760.0,3室2厅,130.43平米
21717,满五年红本在手，朝南向两房，中间楼层采光良好,罗湖区,新港鸿花园,49076.0,475.0,2室1厅,96.79平米
21718,高层大三房 好户型 60万全新装修房  拎包入住,罗湖区,泰宁花园,51538.0,630.0,3室2厅,122.24平米
21719,精装修大两房 视野开阔朝南看翠竹山 交通购物配套齐全,罗湖区,旭飞华达园,52541.0,305.0,2室1厅,58.05平米
21720,居住社区 地铁口物业  以翠竹山为后花园,罗湖区,万事达名苑,53874.0,370.0,2室1厅,68.68平米
21721,翠苑住宅小区正规三房，满五年，光线好,罗湖区,翠苑住宅小区,51218.0,450.0,3室2厅,87.86平米
21722,新装修   采光好  背靠翠竹山  环境优美  居家好房,罗湖区,阳光绿地家园,77837.0,400.0,3室1厅,51.39平米
21723,百仕达乐湖大四房 豪 宅典范 精心装修 看翠竹公园,罗湖区,百仕达乐湖,87368.0,1700.0,4室2厅,194.58平米
21724,低总价 单价低 满两年 精装修 南北 通透,罗湖区,康宁医院宿舍楼,44970.0,320.0,2室1厅,71.16平米
21725,5号线怡景站，舒适朝南两房，靠山物业，精装满五年！,罗湖区,阳光绿地家园,64358.0,340.0,2室1厅,52.83平米
21726,太安地铁口 精装两房 东南向视野开阔,罗湖区,万事达名苑,55219.0,400.0,2室1厅,72.44平米
21727,三房 厅出阳台 翠小 低楼层 诚心出售,罗湖区,二十九号大院,59797.0,430.0,3室1厅,71.91平米
21728,精装两房 东南向 满五年 红本在手,罗湖区,翠苑大厦,50227.0,410.0,2室1厅,81.63平米
21729,近东湖公园新丰大厦两房出售，业主诚心，价格可谈,罗湖区,新丰大厦,40059.0,358.0,2室1厅,89.37平米
21730,百仕达花园厅出阳台看花园朝南两房，红本在手,罗湖区,百仕达花园一期,64474.0,490.0,2室1厅,76平米
21731,欧式装修 顶层露台 稀有大三房 临地铁,罗湖区,东乐花园,70682.0,980.0,3室2厅,138.65平米
21732,美思苑大厦 2室2厅 430万,罗湖区,美思苑大厦,50888.0,430.0,2室2厅,84.5平米
21733,厅出阳台，楼层适中，采光好，户型方正。,罗湖区,百仕达东郡,74481.0,570.0,2室2厅,76.53平米
21734,大两房，精装修，小区后面是翠竹山,罗湖区,万事达名苑,50653.0,400.0,2室2厅,78.97平米
21735,阳光绿地家园 1室2厅 230万,罗湖区,阳光绿地家园,57357.0,230.0,1室2厅,40.1平米
21736,总价底，业主诚心出售，采光好，税费少,罗湖区,东乐花园,38100.0,376.0,4室1厅,98.69平米
21737,翠竹山景观 尽在眼底，南向两房,罗湖区,翠苑大厦,55127.0,450.0,2室1厅,81.63平米
21738,翠竹山脚，闹中取静，带电梯使用率高，精装修拎包可住,罗湖区,阳光绿地家园,60729.0,315.0,2室1厅,51.87平米
21739,5  7 号线 东南向  二改三 光线视野好,罗湖区,翠苑大厦,56352.0,460.0,3室1厅,81.63平米
21740,红本满五精装修 大三房 旧改潜力大,罗湖区,阳光绿地家园,71420.0,550.0,3室2厅,77.01平米
21741,阳光绿地家园 2室1厅 360万,罗湖区,阳光绿地家园,63448.0,360.0,2室1厅,56.74平米
21742,万事达名苑 红本在手 满五年 精装两房,罗湖区,万事达名苑,55097.0,400.0,2室1厅,72.6平米
21743,相邻喜荟城 东湖公园 总价低 精装两房,罗湖区,水库市场综合楼,46449.0,240.0,2室1厅,51.67平米
21744,少有朝南两房 红本在手 精装修,罗湖区,旭飞华达园,50071.0,285.0,2室1厅,56.92平米
21745,阳光绿地 二加一房 看翠竹山 适合居家,罗湖区,阳光绿地家园,55693.0,316.0,2室1厅,56.74平米
21746,厅出阳台，东南向采光通风好，适合居家,罗湖区,旭飞华达园,48467.0,188.0,1室1厅,38.79平米
21747,逸翠园 4室2厅 1050万,罗湖区,逸翠园,75421.0,1050.0,4室2厅,139.22平米
21748,5、7号线地铁口物业 看花园安静不吵 房东诚心出售,罗湖区,东乐花园,38059.0,480.0,4室2厅,126.12平米
21749,精装小两房 采光充足 业主诚心出手,罗湖区,水库市场综合楼,47962.0,220.0,2室1厅,45.87平米
21750,精装两房  户型好 中高层看山看水,罗湖区,百仕达乐湖,67638.0,590.0,2室1厅,87.23平米
21751,百仕达东郡 2室1厅 560万,罗湖区,百仕达东郡,71805.0,560.0,2室1厅,77.99平米
21752,华达园公寓 1室0厅 110万,罗湖区,华达园公寓,42653.0,110.0,1室0厅,25.79平米
21753,房子满了五年 红本在手 看花园 安静优雅 适宜居家,罗湖区,逸翠园,47006.0,580.0,4室2厅,123.39平米
21754,全新装修单房，室内空间收放自如，双地铁口物业,罗湖区,旭飞华达园,53121.0,120.0,1室0厅,22.59平米
21755,旭飞华达园标准一房一厅，朝南，安静居家。,罗湖区,旭飞华达园,47991.0,160.0,1室1厅,33.34平米
21756,多个平台 阳台很大已拓出比其它户型大一倍，少有户型,罗湖区,旭飞华达园,49192.0,280.0,2室1厅,56.92平米
21757,精装修标准两房，看小区安静，采光好,罗湖区,旭飞华达园,50071.0,285.0,2室2厅,56.92平米
21758,喜荟城商圈 红本在手 精装三房 带阳台,罗湖区,泰宁小区,49671.0,415.0,3室1厅,83.55平米
21759,满两年，中间楼层采光好，户型方正,罗湖区,新港鸿花园,58960.0,460.0,2室1厅,78.02平米
21760,百仕达商圈 功能间豪奢 通透 精装,罗湖区,东乐花园,55393.0,830.0,4室2厅,149.84平米
21761,翠竹苑 2室1厅 450万,罗湖区,翠竹苑,86506.0,450.0,2室1厅,52.02平米
21762,端头改好2房，通风采光好，满2年,罗湖区,旭飞华达园,52161.0,210.0,2室1厅,40.26平米
21763,阳光绿地家园 满五红本 精装修 看房方便,罗湖区,阳光绿地家园,56034.0,215.0,1室1厅,38.37平米
21764,3号线5号线7号线太安站 精装一房 满五年 楼层视野好,罗湖区,万事达名苑,57307.0,260.0,1室1厅,45.37平米
21765,低总价西南向，地铁口小户型，配套齐全！,罗湖区,旭飞华达园,44634.0,168.0,1室1厅,37.64平米
21766,此房满二年！翠竹没用！已改好两房,罗湖区,金福大厦,64445.0,290.0,2室1厅,45平米
21767,美思苑精装两房 业主诚卖 红本在手交易快,罗湖区,美思苑大厦,54109.0,428.0,2室1厅,79.1平米
21768,朝北精装一房 看小区 住家安静,罗湖区,万事达名苑,57727.0,288.0,1室2厅,49.89平米
21769,水库市场综合楼 2室1厅 232万,罗湖区,水库市场综合楼,43220.0,232.0,2室1厅,53.68平米
21770,旭飞一房一厅户型方正 客厅宽敞安静宜居住,罗湖区,旭飞华达园,45680.0,175.0,1室1厅,38.31平米
21771,5号线地铁口 小区园林漂亮 多层带电梯 朝南三居室,罗湖区,百仕达花园一期,71465.0,720.0,3室1厅,100.75平米
21772,3号线田贝站 水贝珠宝商圈 电梯2居室 满二年 自住,罗湖区,新港鸿花园,46168.0,265.0,2室1厅,57.4平米
21773,阳光绿地家园 1室1厅 198万,罗湖区,阳光绿地家园,51752.0,198.0,1室1厅,38.26平米
21774,五号线太安站 车位1.1 正南朝向 位置很安静 购物方便,罗湖区,东湖医院住宅楼,45568.0,330.0,2室1厅,72.42平米
21775,精装小户型 红本 唯一住房 诚心出售中,罗湖区,阳光绿地家园,57337.0,220.0,1室1厅,38.37平米
21776,水杯沃尔玛楼上 标准两房 户型方正 业主诚心出售,罗湖区,旭飞华达园,50139.0,290.0,2室1厅,57.84平米
21777,70年产权楼下2万平米沃尔玛 3+7号地铁线田贝站 有车位,罗湖区,旭飞华达园,46401.0,165.0,1室1厅,35.56平米
21778,满五红本税少，朝东南，视野好。,罗湖区,万事达名苑,53838.0,390.0,2室1厅,72.44平米
21779,一手业主全款购买，三套打通一起出售看房方便,罗湖区,华达园公寓,40940.0,115.0,1室1厅,28.09平米
21780,一手业主全款购买，三套打通一起卖，,罗湖区,华达园公寓,40940.0,115.0,1室1厅,28.09平米
21781,一手业主全款购买，三套打通一起出售,罗湖区,华达园公寓,40940.0,115.0,1室1厅,28.09平米
21782,客厅出阳台，看小区，安静，小高层带电梯,罗湖区,新港鸿花园,62612.0,420.0,2室1厅,67.08平米
21783,金福大厦翠竹地铁口88M 180度空气环流,罗湖区,金福大厦,54038.0,348.0,1室2厅,64.4平米
